,id,last_scraped,name,description,neighborhood_overview,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,city,price,amsterdam,athens,barcelona,berlin,dublin,lisbon,london,paris,rome,a few days or more,within a day,within a few hours,within an hour,Entire home/apt,Hotel room,Private room,Shared room,log_price,lat_long,attr_score,attr_scaled,Entire condo,Entire home,Entire loft,Entire rental unit,Entire serviced apartment,Private room in bed and breakfast,Private room in condo,Private room in home,Private room in rental unit,Room in boutique hotel,Room in hotel,other_prop,amenity_ Hair dryer,amenity_ Iron,amenity_ Dishes and silverware,amenity_ Cooking basics,amenity_ Refrigerator,amenity_ Smoke alarm,amenity_ Bed linens,amenity_ Microwave,amenity_ Carbon monoxide alarm,amenity_ Dedicated workspace,season,fall,spring,summer,winter,beds_perPerson
1026,575280298090918004,2022-12-13,Cosy independent studio in quiet garden,"Step in from a quiet garden into your cosy, quiet and independent studio. In the living  room you will find a 3-seater sofa-bed and central air conditioner to keep you fresh or warm. You have a fully equipped open kitchen. The queen size bed is in the adjacent area together with a folding table that you can use to work or study. In a separate space, the small bathroom has a washer and shower. Stays are minimum 7 days and maximum 30 days. Long term rent can be considered after personal contact.<br /><br /><b>The space</b><br />This renovated cosy open space studio (some 40 SQM) ideal for a couple. The separate bathroom offers privacy and a washing machine (clothes can be hanged in the garden). There is ample storage space. The kitchen is equipped with 2 induction cookers, a small oven, a fridge and most of what is required for cooking and setting the table (we leave fresh basics as oil, salt, coffee, etc). You can park bikes in the garden.<br /><br /><b>Guest access</b><br />Guests have","The studio overlooks a very quiet road and a garden on two sides. It is located in a residential and safe neighbourhood, well connected with public transport to the center,  surrounded by good cafes, bars, restaurants, supermarkets and shops; walking distance between two beautiful parks.",2014-02-09,within an hour,100.0,93.0,0,1,1,41.92192,12.49769,other_prop,Entire home/apt,2,1.0,1.0,1.0,"[""Essentials"", ""First aid kit"", ""Extra pillows and blankets"", ""Stainless steel oven"", ""Hair dryer"", ""Cleaning products"", ""Toaster"", ""Body soap"", ""Hot water"", ""Paid parking on premises"", ""Cooking basics"", ""Room-darkening shades"", ""Iron"", ""Radiant heating"", ""Central heating"", ""Dining table"", ""Coffee maker: espresso machine"", ""Wifi"", ""Induction stove"", ""Hot water kettle"", ""Free washer \u2013 In unit"", ""Private entrance"", ""Refrigerator"", ""Kitchen"", ""Central air conditioning"", ""Paid street parking off premises"", ""Drying rack for clothing"", ""Shower gel"", ""Cleaning available during stay"", ""Ethernet connection"", ""Bed linens"", ""Dedicated workspace"", ""Freezer"", ""Garden view"", ""Wine glasses"", ""Clothing storage: closet and dresser"", ""Smoke alarm"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dishes and silverware"", ""Shampoo""]",7,7,0,4.86,4.86,4.71,5.0,4.71,4.71,4.57,0,1,0.8,rome,120.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,4.787491742782046,"(41.92192, 12.49769)",6.91910894773127,19.187210486965345,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,winter,0,0,0,1,0.5
1027,762832467905253597,2023-06-09,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,"This special place is close to everything, making it easy to plan your visit. It is warm and friendly. A perfect base from which to explore London.",,2022-08-11,within an hour,100.0,99.0,0,1,1,51.4917,-0.22492,Private room in rental unit,Private room,2,1.5,1.0,1.0,"[""Self check-in"", ""Wifi"", ""Refrigerator"", ""Iron"", ""Dedicated workspace"", ""Paid parking on premises"", ""Washer"", ""Coffee maker"", ""Smoke alarm"", ""Heating"", ""First aid kit"", ""Dishes and silverware"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Lockbox"", ""24\"" HDTV with DVD player"", ""Kitchen"", ""Hair dryer""]",7,7,1,5.0,4.86,4.86,4.86,5.0,4.71,4.57,1,2,1.3,london,75.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.31748811353631,"(51.4917, -0.22492)",1.6494589673212228,4.574074007894056,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,summer,0,0,1,0,0.5
1028,33247775,2023-06-13,Rental unit in Oeiras · ★5.0 · 4 bedrooms · 4 beds · 2 baths,"Carcavelos Sol, apartment, centrally located on the coast between Lisbon and Cascais.  The walking distance to the Carcavelos beach is less than 600m, <br />the train station to take the train to Lisbon is less than 2km away.<br /><br /><b>The space</b><br />The apartment has 4 bedrooms and 2 bathrooms. 2 bedrooms are equipped with double beds, in the other 2 bedrooms you find a single bed in each. 1 bathroom has a shower, the bigger one a bathtub. The living room is divided into a dinning and sofa area with TV flat screen. <br />The kitchen is fully equipped with 2 cooking places, an electric oven, a coffee machine, a fridge freezer combination as well as a washing machine. The windows in the kitchen as well as in the adjoining dining area can be wide opened. <br />Carcavelos Sol was completely renovated in 2018.<br /><br /><b>Guest access</b><br />The guests will have the apartment for their use only<br /><br /><b>Other things to note</b><br />Bed linen, towels, final cleaning includ","From Carcavelos you can also go by bike to Lisbon. Except for a short distance in Paço de Arcos, a bike path always leads by the sea or river to the center of Lisbon.<br />2799 hours of sunlight per year make Lisbon the third sunniest European city after Valetta (Malta) and Marseille (France).<br />285 years old is the oldest bookshop in the world. It is located in Lisbon: Livraria Bertrand.<br />41 museums can be visited in Lisbon.<br />7 Michelin stared Restaurants can be visited in Lisbon. One of them, the Belcanto, has 2 stars.",2013-03-07,within an hour,100.0,97.0,1,1,1,38.68112,-9.32187,Entire rental unit,Entire home/apt,6,2.0,4.0,4.0,"[""Essentials"", ""Fire extinguisher"", ""Smoke alarm"", ""Iron"", ""TV"", ""Host greets you"", ""First aid kit"", ""Wifi"", ""Kitchen"", ""Washer"", ""Carbon monoxide alarm"", ""Hangers"", ""Heating"", ""Hair dryer""]",4,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.75,0,4,0.08,lisbon,279.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,5.631211781821365,"(38.68112, -9.32187)",1.0881134772935668,3.0174206650382587,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,summer,0,0,1,0,0.6666666666666666
1029,572361164023741259,2023-06-10,Hostel in Barcelona · ★4.50 · 1 bedroom · 2 beds · 1 private bath,"Nuestro nuevo Guest House de Bailen cuenta con una cocina tipo Kitchenette y nevera para nuestros huéspedes.<br />Habitación Twin con baño privado y terraza.<br />Ocupación máxima: 2<br />Tipo de cama: 2 individuales de 0,90 <br />Aire acondicionado frio/Calor<br />Servicio de limpieza diaria de Habitaciones<br />Secador de pelo<br />Caja de seguridad en la habitación.<br />Televisión Smart Pantalla plana<br />Plancha/tabla de planchar(Bajo petición)<br />Wifi gratuito<br /><br /><b>The space</b><br />Casa Consell Bailen se encuentra en una ubicación privilegiada, en Plaza Tetuán, a 10 minutos caminando de Plaza Cataluña y paseo de Gracia. Se puede ir Caminando a La sagrada familia, Casa Battlo y la pedrera<br />Estamos rodeados de bares y restaurantes como así también zonas de outlet de marcas famosas como Mango, Desigual,etc.<br /><br /><b>Other things to note</b><br />En esta ciudad existe un impuesto local urbano que asciende a 4,13€ por noche y por persona. Este impuesto se paga d","Casa Consell Bailen se encuentra en una ubicación privilegiada, en Plaza Tetuán y A 10 minutos caminando de Plaza Cataluña y paseo de Gracia. Se puede ir Caminando a La sagrada familia, Casa Battlo y la pedrera<br />Estamos rodeados de bares y restaurantes como asi también zonas de outlet de marcas famosas como Mango, Desigual,etc.",2022-02-28,within an hour,100.0,100.0,0,1,1,41.39519,2.1752,other_prop,Private room,2,1.0,1.0,2.0,"[""Fire extinguisher"", ""Refrigerator"", ""Wine glasses"", ""Backyard"", ""Hangers"", ""Wifi"", ""Central heating"", ""Security cameras on property"", ""Microwave"", ""Pack \u2019n play/Travel crib"", ""Shared patio or balcony"", ""Toaster"", ""Room-darkening shades"", ""Shower gel"", ""Freezer"", ""Iron"", ""Essentials"", ""Hot water kettle"", ""Kitchen"", ""Air conditioning"", ""Clothing storage: closet"", ""Hair dryer"", ""Dedicated workspace"", ""Shampoo"", ""Ceiling fan"", ""Coffee"", ""Safe"", ""Dishes and silverware"", ""Bed linens"", ""Hot water"", ""TV"", ""First aid kit"", ""Coffee maker"", ""Body soap""]",4,4,0,4.5,4.25,4.5,4.75,4.75,4.75,4.5,1,6,0.5,barcelona,158.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.062595033026967,"(41.39519, 2.1752)",14.292503740114936,39.63418985290642,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,summer,0,0,1,0,1.0
1030,43855025,2023-06-13,Rental unit in Carcavelos · ★4.72 · 2 bedrooms · 3 beds · 1 bath,"3rd floor apartment with sun terrace situated in the cozy village of Carcavelos.  2 minutes walk to the train station, 10 minutes walk to the University Nova SBE and to the beach of Carcavelos, surf capital of Lisbon. <br />The apartament has 2 bedrooms, 1 bathroom, a living dining room and a totally fitted kitchen.  It fits up to 4 people.<br />The train to Lisbon city center takes 20 minutes and 15 minutes to Cascais.<br /><br /><b>The space</b><br />The apartment is really cozy, with plenty of natural day light, beautiful views and completely exterior.<br /><br /><b>License number</b><br />15812/2019","The house is located in the center of the town, in a quiet street surrounded by trees. Around you find everything you need, small cafes such as the delicious ""Pateo dos Prazeres"", restaurants with traditional Portuguese food or a pizzeria run by a couple of Italian-Brazilians. <br />In front of the House there is a supermarket and a pharmacy a few meters away.",2015-07-14,within an hour,100.0,87.0,0,1,1,38.68995,-9.33696,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""Clothing storage: closet"", ""Essentials"", ""Bed linens"", ""Patio or balcony"", ""Iron"", ""TV"", ""Hot water"", ""Shower gel"", ""Indoor fireplace"", ""Cleaning products"", ""First aid kit"", ""Wifi"", ""Kitchen"", ""Washer"", ""Dishwasher"", ""Shampoo"", ""Free street parking"", ""Hangers"", ""Heating"", ""Hair dryer""]",18,12,0,4.72,4.78,4.94,4.61,4.72,4.83,4.61,0,3,0.5,lisbon,75.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4.31748811353631,"(38.68995, -9.33696)",1.0159376480808315,2.817271651973491,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,summer,0,0,1,0,0.75
1031,52007023,2023-03-15,Stylish 1-bedroom place (garden access),Welcome to our garden studio 15 min walking from Tower bridge. Very convenient location within 15 min from Parliament and central  London. Many good restaurants in neighborhood and nice river walk 1 min away.,,2012-10-09,within an hour,100.0,96.0,1,1,1,51.50049,-0.06033,other_prop,Private room,2,1.0,1.0,1.0,"[""Dining table"", ""Outdoor furniture"", ""Hangers"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""Garden view"", ""Wifi"", ""Dishes and silverware"", ""Freezer"", ""Toaster"", ""Shower gel"", ""Hot water kettle"", ""Fire extinguisher"", ""Refrigerator"", ""Dedicated workspace"", ""Microwave"", ""Hammock"", ""Central heating"", ""Oven"", ""Private entrance"", ""First aid kit"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""Smoke alarm"", ""Lockbox"", ""Hot water"", ""Laundromat nearby"", ""Clothing storage: closet"", ""Coffee"", ""Coffee maker: french press"", ""Self check-in"", ""Shampoo"", ""Wine glasses"", ""Body soap"", ""Cooking basics"", ""Mini fridge"", ""Essentials""]",32,32,0,4.78,4.81,4.84,4.78,4.88,4.78,4.69,0,1,2.65,london,115.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.74493212836325,"(51.50049, -0.06033)",4.333724338977072,12.017744150668833,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,spring,0,1,0,0,0.5
1032,8751708,2023-06-10,Rental unit in Barcelona · ★4.25 · 1 bedroom · 1 bed · 1 shared bath,"Double Room. 2 people living in the apt.  <br />cozy apartment close to the barcelona downtown.<br />Neighbourhood full of supermarkets, nightlife, transports and restaurants. <br /><br />Quiet apartment.<br /><br />There are two very nice boys living at the apartment.<br /><br /><b>The space</b><br />Quiet apartment. Double room. The bathroom is shared with one person who lives in the apt.<br />There is a livingroom and a kitchen that we will share with you<br /><br /><b>Guest access</b><br />Kitchen and livingroom and bathroom<br /><br /><b>During your stay</b><br />Whatsapp, phone and email<br /><br /><b>License number</b><br />Exempt","Quiet and gayfriendly neighbourhood. Full of restaurants, supermarkets an verywell connected",2012-12-20,within a few hours,100.0,27.0,0,1,1,41.38807,2.15668,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Kitchen"", ""Microwave"", ""Hangers"", ""Washer"", ""Hair dryer"", ""Wifi"", ""Bed linens"", ""Hot water"", ""Iron"", ""Extra pillows and blankets"", ""Essentials"", ""Cooking basics"", ""TV with standard cable""]",8,0,0,4.25,4.63,4.13,4.63,4.88,4.88,4.63,0,3,0.16,barcelona,39.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.6635616461296463,"(41.38807, 2.15668)",10.021325353764402,27.78989034188973,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,summer,0,0,1,0,1.0
1033,4029035,2023-06-10,Rental unit in Rome · ★4.62 · 1 bedroom · 2 beds · 1 private bath,"5> Reviews Discount: We give a discount to Guests with 5 Reviews or more.<br />Ask for details.<br /><br />Ciliegio@BBSavoia, private bathroom, 1 double king size bed. So silent and calm facing the inside garden. Original furniture and tiles from the begin 1900.<br /><br /><b>The space</b><br />*** This is a very basic offer from the B&B Savoia in Rome. Fro full details, check out  #BbsavoiaOnAirbnb ***<br /><br />This is a restored apartment from the 1900th.<br />We restored a few years ago keeping in  place   all original tiles,  door, furnitures, and every detail, where possibile.<br />When here, you'll make a  jump back in time,  90 years long.<br /><br /><b>Guest access</b><br />Augusto's assistance, Shared kitchen, Free Hi Speed Wifi<br /><br /><b>During your stay</b><br />At the arrival, of course. For an introduction to the place, the neighbourhood, the Town",What I love most in he our Neighborhood is how <br />Originally-Roman and Posh is. 100% not a tourist stereotype!,2014-09-03,within an hour,100.0,99.0,0,1,1,41.91413,12.49876,Private room in rental unit,Private room,3,1.0,1.0,2.0,"[""Free street parking"", ""TV with standard cable"", ""Shampoo"", ""Fire extinguisher"", ""Hangers"", ""Children\u2019s books and toys"", ""Paid parking off premises"", ""Stove"", ""Carbon monoxide alarm"", ""Hot water"", ""Washer"", ""Essentials"", ""Crib"", ""Single level home"", ""Cooking basics"", ""Heating"", ""Bed linens"", ""Cleaning available during stay"", ""Ethernet connection"", ""Wifi"", ""EV charger"", ""Hair dryer"", ""Security cameras on property"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Smoke alarm"", ""First aid kit"", ""Refrigerator"", ""Lock on bedroom door"", ""High chair"", ""Children\u2019s dinnerware"", ""Luggage dropoff allowed"", ""Oven"", ""Kitchen"", ""Coffee maker"", ""Iron""]",95,13,2,4.62,4.64,4.76,4.61,4.77,4.72,4.61,0,4,0.9,rome,62.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4.127134385045092,"(41.91413, 12.49876)",8.607071885489232,23.86805890626621,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,summer,0,0,1,0,0.6666666666666666
1034,591367907263345241,2022-09-14,Art-Deco Apartment Belém IX,"Nestled in the historic neighbourhood of Belém, this brandnew Apartment with its 2 bedrooms it suits all kinds of travellers. It is a stone throw away from all major tourist attractions in Belém, such as the famous Pasteis de Belém. You will enjoy new silent air conditioning<br /><br /><b>The space</b><br />In order to address coronavirus concerns, this property receives a deep cleaning and disinfection after each stay<br /><br />This brandnew Apartment has been restored recently. Equipped with orthopedic matresses and all brandnew furniture it offers you the highest level of comfort and design<br /><br /><b>License number</b><br />122586/AL",,2016-07-19,within an hour,100.0,100.0,0,1,1,38.70279,-9.20192,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,"[""Fire extinguisher"", ""HDTV"", ""Drying rack for clothing"", ""Oven"", ""Wine glasses"", ""Long term stays allowed"", ""Room-darkening shades"", ""Carbon monoxide alarm"", ""Kitchen"", ""Hot water"", ""Dedicated workspace"", ""Iron"", ""First aid kit"", ""Fast wifi \u2013 513 Mbps"", ""Free washer \u2013 In unit"", ""Hair dryer"", ""Dishes and silverware"", ""Induction stove"", ""Smoke alarm"", ""Clothing storage: closet"", ""Bidet"", ""Hangers"", ""Extra pillows and blankets"", ""Bed linens"", ""Portable heater"", ""Cooking basics"", ""Refrigerator"", ""Central air conditioning"", ""Essentials"", ""Microwave""]",15,15,4,4.8,5.0,5.0,4.87,4.73,4.67,4.67,1,39,3.02,lisbon,91.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4.51085950651685,"(38.70279, -9.20192)",3.037328144017512,8.42273981483652,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,fall,1,0,0,0,0.4
1035,628671677824859108,2022-12-11,"BIG ROOM , IN The heart of Barcelona","Gracias a la ubicación céntrica de este alojamiento, tú y los tuyos lo tendréis todo a mano.❤️<br /><br /><b>The space</b><br />an amazing and bright room with two balconies in the centre of Barcelona, just a few minutes walk from the Barceloneta metro station and with great options for transport, work, and education. The apartment has great roommates who are kind and always helpful whenever you might need it, and due to the large size of the room you will also be able to have your own space within the apartment. The apartment has a cat who is very social and friendly, and appreciates lots of love and care from anybody.",,2019-09-18,within a few hours,100.0,67.0,0,1,1,41.38333,2.1836,Private room in rental unit,Private room,2,2.0,1.0,1.0,"[""Smoking allowed"", ""Lock on bedroom door"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Dedicated workspace"", ""Kitchen""]",7,7,1,4.43,4.43,3.86,4.71,4.86,4.71,4.0,0,1,2.0,barcelona,67.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.204692619390966,"(41.38333, 2.1836)",9.70011019448632,26.899136500718672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,winter,0,0,0,1,0.5
1036,46613475,2023-06-07,Hotel in Paris · 1 bedroom · 1 bed · 1 shared bath,"Profitez de plus d'espace et de luxe dans cette chambre double pour 2 personnes.<br /><br />La chambre dispose d'une très belle terrasse de 8 m2 rien que pour vous. Un endroit idéal pour se reposer, pour prendre son petit déjeuner ou boire un verre le soir, avec une vue agréable sur les toits de Paris.<br /><br />Vous apprécierez cette chambre décorée avec goût, où l'attention a été accordée à chaque détail pour rendre votre séjour à Paris inoubliable.<br /><br /><b>The space</b><br />Lit Double<br />    Connexion Wi-Fi GRATUITE<br />    Climatisation à réglage individuel<br />    Plateau de courtoisie<br />    Machine à café Nespresso<br />    Fer et table à repasser en chambre<br />    Coffre-fort<br />    Minibar boissons offert<br />    Téléviseur à écran plat<br />    Chaînes par satellite et Canal+<br />    Téléphone à ligne directe<br />    Salle de bain avec douche ou baignoire<br />    Sèche-cheveux<br /><br /><b>License number</b><br />7510805341102","Lorsque vous visitez une ville aussi belle et animée que Paris, il peut être très pratique de se concentrer sur un seul secteur de celle-ci. Le centre-ville de Paris abrite de nombreux sites et attractions touristiques splendides, à l'importance historique indéniable, et qui plairont sans le moindre doute à de nombreux visiteurs.<br /><br />Place de la Madeleine, L’Opera, les Champs-Elysées, La concorde (et bien plus encore) se trouvent tous à portée du centre-ville de Paris. Et il en va de même pour l'Hôtel Folkestone Opéra, un charmant établissement situé au centre de Paris, entre l'Opéra et la Place de la Madeleine.",2020-11-02,within an hour,100.0,100.0,0,1,1,48.87339,2.32621,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Crib"", ""Essentials"", ""Shampoo"", ""Iron"", ""Hair dryer"", ""Air conditioning"", ""Dedicated workspace"", ""Wifi"", ""TV"", ""Hangers"", ""Heating""]",1,1,0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,1,8,0.12,paris,372.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5.918893854273146,"(48.87339, 2.32621)",8.096690538258882,22.452732971683165,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,summer,0,0,1,0,0.5
1037,52756397,2023-03-15,Bedroom and private bathroom near London Bridge,"Relax in this stylish and quiet bedroom in Central London. New and extremely clean mattress and linen. You'll also enjoy your own private bathroom. You'll be welcome to occasionally use the shared kitchen and dining area for light meals.<br /><br />Fresh towels and toiletry will be available.<br /><br /><b>The space</b><br />The flat is on the 3rd floor of a beautiful warehouse conversion with big windows and high ceilings. Lift is available.<br /><br />There will not be other guests in the flat as the other room is occupied by hosts.<br /><br /><b>Guest access</b><br />Located in Central London (Zone 1) you'll be seconds away from trendy Bermondsey street whilst enjoying a quiet night. 10 min walk to Tower Bridge and Borough Market, 25 min walk to Tate Modern and 45 min walk to Covent Garden.<br /><br />Nearest Tube and Train Station is London Bridge.<br /><br /><b>Other things to note</b><br />We are a professional couple living in London for over 5 years. We'd be very happy to guide",,2011-12-01,within an hour,100.0,87.0,1,1,1,51.49863,-0.08118,Private room in condo,Private room,1,1.0,1.0,1.0,"[""Dining table"", ""Hangers"", ""Dishwasher"", ""Drying rack for clothing"", ""Bed linens"", ""Wifi"", ""Dishes and silverware"", ""Freezer"", ""Shower gel"", ""Cleaning products"", ""Hot water kettle"", ""Bathtub"", ""Refrigerator"", ""Extra pillows and blankets"", ""Coffee maker: drip coffee maker"", ""Dedicated workspace"", ""Microwave"", ""Room-darkening shades"", ""Iron"", ""Kitchen"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Elevator"", ""Hot water"", ""Carbon monoxide alarm"", ""Clothing storage: closet"", ""Coffee"", ""Books and reading material"", ""Radiant heating"", ""Shampoo"", ""Body soap"", ""Essentials""]",11,8,0,5.0,5.0,5.0,5.0,5.0,4.91,4.91,0,1,0.7,london,72.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.276666119016055,"(51.49863, -0.08118)",6.334010273836662,17.564687775375265,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,spring,0,1,0,0,1.0
1038,691723106954290447,2023-06-10,Rental unit in Barcelona · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,"Este alojamiento tiene una ubicación estratégica: ¡será muy fácil planear tu visita!<br /><br /><b>The space</b><br />Habitación simple individual! Consta cama individual y tienes espacio para trabajar dentro una mesa plegable de pared con silla , un armario amplio y donde puedes disfrutar de completa privacidad .<br /><br /><b>Guest access</b><br />Cocina - Lavabo - Salon<br /><br /><b>During your stay</b><br />Estaré encantada de recibirle y ayudarle en todo lo que pueda. Soy una persona servicial y me encanta conocer personas de otros lugares :) <br />Comparten conmigo espacios comunes como cocina , lavabo y salón .<br /><br /><b>License number</b><br />Exempt","El Camp de l'Arpa del Clot es un barrio sencillo y céntrico que destaca por sus apartamentos del siglo XIX, sus calles peatonales y las acogedoras cafeterías y pastelerías regentadas por familias. La oferta gastronómica abarca desde locales informales de tapas y pizza hasta bistrós catalanes. En el centro del apacible parque de los Jardins de Can Mirallete, hay una masía de la década de 1730. Los residentes suelen reunirse en la Plaça de Can Robacols, la plaza principal del barrio.",2022-08-12,within an hour,100.0,100.0,0,1,1,41.4136428,2.1846165,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Kitchen"", ""Refrigerator"", ""Dishes and silverware"", ""Fast wifi \u2013 117 Mbps"", ""Smoke alarm"", ""Paid washer"", ""First aid kit"", ""Coffee maker"", ""Dedicated workspace""]",18,18,6,4.94,4.89,4.94,4.94,4.94,4.89,4.94,0,1,4.03,barcelona,44.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.784189633918261,"(41.4136428, 2.1846165)",7.383026287393919,20.473688227365564,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,summer,0,0,1,0,1.0
1039,42888138,2023-06-10,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 2 baths,"Apartment located in a modernist building dating from 1900. Elegant with high ceilings and period mosaic floors. It overlooks the typical inner courtyards of Barcelona, ​​and it is sunny and quiet.<br /><br /><b>The space</b><br />The apartment is for 2 people with one bedrooms on suite with a bathrooms and other bathroom as main one. It also has two office room.<br /><br />TV with international channels (Satellite)<br />All rooms with conditioned air. Central control by dwelling.<br /><br />-Bedroom with king double bed en suite, with full bathroom and king-size bed.<br /><br />-A room adapted for an office with two work tables and a closet.<br /><br />-A second offcie room with table and a hanger.<br /><br />The main bathroom is in the hallway. It has a large shower. The en-suite bedroom has an idyllic bathroom.<br /><br />Kitchen oven, microwave, dishwasher, washer-dryer, gas cookers, toaster, Nespresso, kettle, and all the basic utensils for cooking and eating.<br /><br />Registro ","Metro Vedaguer stop 5 minutes away. Yellow and blue line.<br />Neighborhood full of shops, 24/7 supermarkets and restaurants.<br />5 minutes walk from the Sagrada Familia and 10 minutes from La Pedrera and Casa Batlló",2012-03-14,within an hour,96.0,98.0,1,1,1,41.39695,2.16822,Entire rental unit,Entire home/apt,2,2.0,1.0,1.0,"[""Oven"", ""Refrigerator"", ""Wine glasses"", ""Hangers"", ""Self check-in"", ""Wifi"", ""Free dryer \u2013 In unit"", ""Coffee maker: Nespresso"", ""Books and reading material"", ""Free washer \u2013 In unit"", ""High chair"", ""Central air conditioning"", ""Microwave"", ""Pack \u2019n play/Travel crib"", ""Dining table"", ""40\"" HDTV with standard cable"", ""Toaster"", ""Courtyard view"", ""Room-darkening shades"", ""Shower gel"", ""Extra pillows and blankets"", ""Freezer"", ""Iron"", ""Essentials"", ""Hot water kettle"", ""Kitchen"", ""Baby bath"", ""Hair dryer"", ""Drying rack for clothing"", ""Private entrance"", ""Elevator"", ""Cleaning products"", ""Dedicated workspace"", ""Bosch stainless steel gas stove"", ""Dishwasher"", ""Shampoo"", ""Safe"", ""Crib"", ""Dishes and silverware"", ""Bed linens"", ""Hot water"", ""Clothing storage: closet and dresser"", ""Lockbox"", ""Luggage dropoff allowed"", ""Heating"", ""Cooking basics""]",24,21,5,5.0,5.0,4.96,4.92,5.0,4.88,4.71,0,17,1.07,barcelona,263.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.572154032177765,"(41.39695, 2.16822)",14.779382161288856,40.98434040252141,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,summer,0,0,1,0,0.5
